from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
57,8,614.568568,30.79207509,trunk,21.02392057,group_2,0.6,0.25,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,66.67673216,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261,29.23187261
58,2568,192.8435579,9.450813188,trunk,21.02392057,group_2,0.6,0.25,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,15.85021532,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313,9.172578313
59,3902,762.1981511,27.72397054,motorway,28.84098113,group_1,0.5,0.01,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,57.54030291,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826,26.42760826
60,3101,444.9842759,16.18572668,motorway,28.84098113,group_1,0.5,0.01,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,33.59300988,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828,15.42888828
61,62,241.1888427,18.32913642,trunk,21.02392057,group_2,0.6,0.25,11.47211539,11.47211539,11.47211539,11.47211539,11.47211539,11.47211539,11.47211539,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,24.97800739,27.47580813,24.97800739,11.47211539,11.47211539,11.47211539,11.47211539,11.47211539
62,3223,104.6643268,7.953961315,trunk,21.02392057,group_2,0.6,0.25,4.978344855,4.978344855,4.978344855,4.978344855,4.978344855,4.978344855,4.978344855,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,10.83925069,11.92317575,10.83925069,4.978344855,4.978344855,4.978344855,4.978344855,4.978344855
63,2700,102.4418121,9.671669322,primary,16.87712414,group_2,0.6,0.25,6.069861856,6.069861856,6.069861856,6.069861856,6.069861856,6.069861856,6.069861856,12.58646554,13.21578882,13.21578882,13.21578882,13.21578882,13.21578882,13.21578882,13.21578882,13.21578882,13.21578882,14.5373677,13.21578882,6.069861856,6.069861856,6.069861856,6.069861856,6.069861856
64,418,13.3681861,1.352198784,unclassified,11.38809927,group_3,0.05,0.01,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,2.434143753,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,2.555850941,2.811436035,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338,1.173873338
64,2694,41.55008843,3.841261049,primary,16.87712414,group_2,0.6,0.25,2.461917569,2.461917569,2.461917569,2.461917569,2.461917569,2.461917569,2.461917569,4.254193558,4.254193558,5.360283884,5.360283884,5.360283884,5.360283884,5.360283884,5.360283884,5.360283884,5.360283884,5.896312272,5.360283884,2.461917569,2.461917569,2.461917569,2.461917569,2.461917569
65,2629,111.2175321,10.52866496,primary,16.87712414,group_2,0.6,0.25,6.58983907,6.58983907,6.58983907,6.58983907,6.58983907,6.58983907,6.58983907,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,14.34792481,15.78271729,14.34792481,6.58983907,6.58983907,6.58983907,6.58983907,6.58983907
65,2767,123.5821534,8.930679695,trunk_link,21.81013333,group_2,0.6,0.25,5.666272254,5.666272254,5.666272254,5.666272254,5.666272254,5.666272254,5.666272254,12.33706125,12.33706125,12.33706125,11.74958215,11.74958215,12.33706125,11.74958215,11.74958215,12.33706125,11.74958215,13.57076738,12.33706125,5.666272254,5.666272254,5.666272254,5.666272254,5.666272254
66,65,28.99237736,2.100880368,trunk_link,21.81013333,group_2,0.6,0.25,1.329307663,1.329307663,1.329307663,1.329307663,1.329307663,1.329307663,1.329307663,2.894274988,2.894274988,2.894274988,2.756452369,2.756452369,2.894274988,2.756452369,2.756452369,2.894274988,2.894274988,3.183702486,2.894274988,1.329307663,1.329307663,1.329307663,1.329307663,1.329307663
66,3656,223.5096241,19.85979492,primary,16.87712414,group_2,0.6,0.25,13.24334775,13.24334775,13.24334775,13.24334775,13.24334775,13.24334775,13.24334775,28.8344762,28.8344762,28.8344762,28.8344762,13.24334775,28.8344762,13.24334775,28.8344762,28.8344762,28.8344762,31.71792381,28.8344762,13.24334775,13.24334775,13.24334775,13.24334775,13.24334775
67,3226,128.0736806,9.331364309,trunk_link,21.81013333,group_2,0.6,0.25,5.872209886,5.872209886,5.872209886,5.872209886,5.872209886,5.872209886,5.872209886,12.78544514,12.78544514,12.78544514,12.78544514,12.17661442,12.78544514,12.17661442,12.78544514,12.78544514,12.78544514,14.06398966,12.78544514,5.872209886,5.872209886,5.872209886,5.872209886,5.872209886
68,2666,100.980186,5.4891853,trunk,21.02392057,group_2,0.6,0.25,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,10.45771356,4.803109184,10.45771356,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,9.959727203,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184,4.803109184
69,3559,78.74000955,5.908091172,secondary,15.28876023,group_2,0.6,0.25,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,11.21340419,5.150189313,5.150189313,11.21340419,5.150189313,5.150189313,11.21340419,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313,5.150189313
69,2606,169.9812521,13.25153369,secondary,15.28876023,group_2,0.6,0.25,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,23.05439546,24.20711523,11.11805336,11.11805336,11.11805336,24.20711523,24.20711523,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336,11.11805336
69,1471,54.06578246,4.966298642,tertiary,12.92855829,group_3,0.05,0.01,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,9.10514105,4.181887975,4.181887975,8.671562905,4.181887975,4.181887975,9.10514105,4.181887975,8.671562905,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975,4.181887975
70,2621,575.5622494,24.53679692,motorway,28.84098113,group_1,0.5,0.01,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324,34.48466481,34.48466481,34.48466481,19.95640324,19.95640324,19.95640324,19.95640324,43.45067766,41.38159777,41.38159777,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324,19.95640324
71,3272,529.1314036,29.15392836,motorway,28.84098113,group_1,0.5,0.01,18.3465119,18.3465119,18.3465119,18.3465119,18.3465119,18.3465119,18.3465119,39.94549344,39.94549344,39.94549344,38.04332708,39.94549344,39.94549344,38.04332708,39.94549344,39.94549344,39.94549344,43.94004278,39.94549344,18.3465119,18.3465119,18.3465119,18.3465119,18.3465119
72,2828,59.82230477,3.41604558,trunk,21.02392057,group_2,0.6,0.25,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,6.195319625,6.195319625,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001,6.490334845,6.195319625,2.84544001,2.84544001,2.84544001,2.84544001,2.84544001
73,3233,83.8566713,4.3971737,trunk,21.02392057,group_2,0.6,0.25,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,8.684367535,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,9.097908846,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474,3.988631474
74,3377,28.2407436,1.421878002,trunk_link,21.81013333,group_2,0.6,0.25,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,2.684990735,1.294845069,1.294845069,2.953489808,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069,1.294845069
75,797,72.96281787,3.810942704,trunk,21.02392057,group_2,0.6,0.25,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,7.196359909,3.470466777,3.470466777,7.9159959,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777,3.470466777
76,3915,211.4044589,17.89713588,secondary,15.28876023,group_2,0.6,0.25,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289,30.10621485,13.82744289,13.82744289,30.10621485,13.82744289,30.10621485,13.82744289,30.10621485,28.67258557,31.53984413,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289,13.82744289
77,3588,210.8887098,14.47033642,secondary,15.28876023,group_2,0.6,0.25,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,30.03276676,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901,13.79370901
78,60,154.9585276,5.636415738,motorway,28.84098113,group_1,0.5,0.01,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,11.69821864,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909,5.37285909
79,3333,692.0183857,25.17127247,motorway,28.84098113,group_1,0.5,0.01,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,52.24225154,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338,23.99427338
80,44,113.762371,6.945090997,primary,16.87712414,group_2,0.6,0.25,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,11.64780062,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362,6.740625362
81,2653,105.2974908,10.75589861,secondary,15.28876023,group_2,0.6,0.25,6.887248487,6.887248487,6.887248487,6.887248487,6.887248487,6.887248487,6.887248487,11.90116538,14.28139846,14.28139846,14.28139846,14.28139846,14.99546838,14.99546838,14.99546838,14.99546838,14.99546838,16.49501522,14.99546838,6.887248487,6.887248487,6.887248487,6.887248487,6.887248487
81,3389,390.7939572,31.56295077,motorway_link,19.67495814,group_1,0.5,0.01,19.86250514,19.86250514,19.86250514,19.86250514,19.86250514,19.86250514,19.86250514,43.24623519,41.18689066,43.24623519,43.24623519,43.24623519,43.24623519,43.24623519,43.24623519,43.24623519,43.24623519,47.57085871,41.18689066,19.86250514,19.86250514,19.86250514,19.86250514,19.86250514
82,183,103.9923635,10.25954365,secondary,15.28876023,group_2,0.6,0.25,6.801883338,6.801883338,6.801883338,6.801883338,6.801883338,6.801883338,6.801883338,6.801883338,14.10438529,14.10438529,14.80960455,11.75365441,14.80960455,14.10438529,14.10438529,14.80960455,14.10438529,16.29056501,14.80960455,6.801883338,6.801883338,6.801883338,6.801883338,6.801883338
82,3390,377.2365942,26.69760666,motorway_link,19.67495814,group_1,0.5,0.01,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821,41.74594355,41.74594355,41.74594355,19.17343821,19.17343821,41.74594355,41.74594355,41.74594355,43.73384562,39.75804147,19.17343821,19.17343821,19.17343821,19.17343821,19.17343821
83,3469,78.52832295,5.595874941,secondary,15.28876023,group_2,0.6,0.25,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,10.65072171,10.65072171,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416,5.136343416
83,2118,151.4523185,13.46973662,secondary,15.28876023,group_2,0.6,0.25,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634,21.56840051,21.56840051,17.11777818,20.54133382,9.906121634,9.906121634,21.56840051,21.56840051,17.11777818,23.72524056,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634,9.906121634
83,15,91.59614087,9.224341546,secondary,15.28876023,group_2,0.6,0.25,5.991077072,5.991077072,5.991077072,5.991077072,5.991077072,5.991077072,5.991077072,10.35258118,12.42309742,12.42309742,12.42309742,12.42309742,12.42309742,12.42309742,12.42309742,12.42309742,13.04425229,13.66540716,13.04425229,5.991077072,5.991077072,5.991077072,5.991077072,5.991077072
83,3916,207.0609634,19.95862976,secondary,15.28876023,group_2,0.6,0.25,13.54334559,13.54334559,13.54334559,13.54334559,13.54334559,13.54334559,13.54334559,28.08348141,13.54334559,13.54334559,28.08348141,28.08348141,28.08348141,28.08348141,29.48765548,28.08348141,29.48765548,32.43642103,29.48765548,13.54334559,13.54334559,13.54334559,13.54334559,13.54334559
84,107,95.66282859,5.921752127,primary,16.87712414,group_2,0.6,0.25,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,11.75356889,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876,5.668194876
84,106,135.266589,14.15498122,secondary,15.28876023,group_2,0.6,0.25,8.847453095,8.847453095,8.847453095,8.847453095,8.847453095,8.847453095,8.847453095,18.34607874,18.34607874,18.34607874,18.34607874,18.34607874,18.34607874,19.26338267,18.34607874,18.34607874,19.26338267,20.18068661,19.26338267,17.65810078,8.847453095,8.847453095,8.847453095,8.847453095
85,3610,559.8246432,41.81530961,trunk,21.02392057,group_2,0.6,0.25,26.62798507,26.62798507,26.62798507,26.62798507,26.62798507,26.62798507,26.62798507,57.97657934,57.97657934,57.97657934,57.97657934,46.01315821,57.97657934,55.21578985,55.21578985,57.97657934,57.97657934,63.77423727,57.97657934,26.62798507,26.62798507,26.62798507,26.62798507,26.62798507
86,2576,131.6639121,6.306870097,trunk_link,21.81013333,group_2,0.6,0.25,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,12.51795594,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887,6.036822887
86,87,99.79758839,5.190215724,trunk,21.02392057,group_2,0.6,0.25,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,6.835477084,8.2025725,4.746859086,9.843087,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086,4.746859086
87,2835,17.03029586,1.044643245,trunk,21.02392057,group_2,0.6,0.25,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,1.763692097,1.763692097,1.763692097,1.763692097,1.166463027,1.399755633,0.810043769,1.679706759,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769,0.810043769
87,2576,54.47888766,4.822961489,secondary,15.28876023,group_2,0.6,0.25,3.563329324,3.563329324,3.563329324,3.563329324,3.563329324,3.563329324,3.563329324,7.388919686,7.75836567,7.388919686,7.388919686,5.131194227,3.563329324,3.563329324,7.388919686,7.75836567,3.563329324,8.534202238,3.563329324,3.563329324,3.563329324,3.563329324,3.563329324,3.563329324
88,2523,536.0006204,21.23932422,motorway,28.84098113,group_1,0.5,0.01,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,40.46406831,18.58468746,18.58468746,18.58468746,18.58468746,40.46406831,38.53720792,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746,18.58468746
89,3086,144.1269493,7.369989742,trunk,21.02392057,group_2,0.6,0.25,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,14.21531446,6.855379271,6.855379271,11.84609538,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271,6.855379271
90,1784,259.841945,17.82931084,secondary,15.28876023,group_2,0.6,0.25,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908,37.0042215,16.99561908,16.99561908,16.99561908,16.99561908,16.99561908
91,6,412.0520593,16.3277932,motorway,28.84098113,group_1,0.5,0.01,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,31.10687198,14.28703335,14.28703335,14.28703335,14.28703335,31.10687198,29.62559236,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335,14.28703335
92,5,782.0228614,37.5108746,motorway,28.84098113,group_1,0.5,0.01,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814,59.03692139,39.04558293,56.22563942,56.22563942,27.11498814,46.85469951,59.03692139,59.03692139,61.84820336,56.22563942,27.11498814,27.11498814,27.11498814,27.11498814,27.11498814
93,2820,414.2165693,28.99878951,trunk,21.02392057,group_2,0.6,0.25,19.70215631,19.70215631,19.70215631,19.70215631,19.70215631,19.70215631,19.70215631,42.89711089,42.89711089,42.89711089,42.89711089,28.37110508,34.0453261,19.70215631,40.85439132,40.85439132,42.89711089,47.18682197,34.0453261,19.70215631,19.70215631,19.70215631,19.70215631,19.70215631
94,95,16.03652362,1.191235064,trunk,21.02392057,group_2,0.6,0.25,0.762775124,0.762775124,0.762775124,0.762775124,0.762775124,0.762775124,0.762775124,1.660775022,1.660775022,1.660775022,1.660775022,1.581690497,1.660775022,1.581690497,1.581690497,1.581690497,1.660775022,1.826852524,1.318075414,0.762775124,0.762775124,0.762775124,0.762775124,0.762775124
94,2810,170.9162125,14.26696816,primary,16.87712414,group_2,0.6,0.25,10.1270934,10.1270934,10.1270934,10.1270934,10.1270934,10.1270934,10.1270934,20.99954087,22.04951791,17.49961739,10.1270934,22.04951791,22.04951791,10.1270934,17.49961739,22.04951791,22.04951791,24.25446971,10.1270934,10.1270934,10.1270934,10.1270934,10.1270934,10.1270934
95,2807,19.88802033,1.687272292,primary,16.87712414,group_2,0.6,0.25,1.178401022,1.178401022,1.178401022,1.178401022,1.178401022,1.178401022,1.178401022,2.036276965,2.565708976,2.565708976,1.178401022,2.565708976,2.565708976,2.565708976,2.565708976,2.565708976,1.178401022,2.822279874,1.178401022,1.178401022,1.178401022,1.178401022,1.178401022,1.178401022
95,2946,666.7955995,49.80535384,trunk,21.02392057,group_2,0.6,0.25,31.71604445,31.71604445,31.71604445,31.71604445,31.71604445,31.71604445,31.71604445,69.05470927,69.05470927,69.05470927,69.05470927,69.05470927,69.05470927,65.76638978,69.05470927,65.76638978,69.05470927,75.9601802,54.80532482,31.71604445,31.71604445,31.71604445,31.71604445,31.71604445
