from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
190,3643,298.9934967,36.461967771494834,0.2964980117003579,0,34.767627821708494,29.91350806895954
191,181,869.8860472,57.296558159854285,0.3487002631688446,0,53.70511545436215,46.70980366026663
192,253,80.89731005,8.287931305409726,0.2286906413613231,0,8.047405912574137,7.887261313251113
192,2304,102.7342482,11.379810264944844,0.2937333003624915,0,10.860024937594408,10.558003971313157
193,1780,81.0231703,4.718978435847112,0.3048987494779339,0,4.488133452165017,4.404341217975687
194,203,197.0588772,14.808897147158524,0.2286906413613232,0,14.379125751556202,14.092978966229973
195,168,202.5960486,11.799666455958455,0.3048987494779336,0,11.22244537993315,11.012925368669068
196,1105,124.3039679,12.19608824578273,0.1974916439182803,0,11.922588908809187,11.783073101021378
196,2181,174.9655484,18.31860777088172,0.2543116908210786,0,17.675257065586344,17.31326732192078
196,3751,188.6611919,18.96884894411953,0.1982383068608883,0,18.54067968424686,18.151691329025944
197,2701,20.29525651,2.033219550285957,0.3139814831665301,0,1.928230938084174,1.6436273529222742
197,2710,21.62694903,2.5258081539771493,0.3139814831665301,0,2.395383924711445,2.0418293585299643
198,197,22.56483374,2.2605903540494023,0.3139814831665301,0,2.143861079045626,1.8274308542553996
199,1390,193.3492346,32.97180940864243,0.3158943625455724,0,31.25007875388268,26.867119017717872
199,3449,114.3414004,20.09648648298592,0.3139814831665301,0,19.05877158117719,16.245729526072495
199,198,411.450777,41.21996502698191,0.3139814831665301,0,39.09150481097611,33.32166562893732
200,3067,524.8594973,20.908939805180346,0.2286906413613231,0,20.30213808650128,19.898122456547387
200,2645,451.1394976,24.687651531521368,0.1940863518100912,0,24.15041807621694,24.054404097976768
201,3720,1.323430283,0.1497520419110862,0.3846840670689509,0,0.138491864039564,0.1251891714350071
201,3721,11.41400561,1.0340763744040606,0.3623639714903971,0,0.9644756922289268,0.9264434792435937
202,2904,916.9327716,60.39537252604384,0.3487002631688448,0,56.60969102840513,49.236046339983915
203,161,319.7374175,18.67147504356357,0.2286906413613232,0,18.12960715106045,17.768825216529976
204,2667,159.4867341,7.829327415745128,0.1819159465989933,0,7.676817975483391,7.639618923573562
205,3457,338.5077551,14.394795249278914,0.2803927842995051,0,13.790974604576856,13.409020704837744
206,1934,168.2622821,15.481466776298996,0.0909579732994965,0,15.3729549123539,15.278819976148775
206,207,232.7409937,22.220006134808514,0.1819159465989932,0,21.787177040010786,21.681604349311566
206,741,58.60271587,5.879354410378074,0.2291323199081352,0,5.708140977801302,5.640373605329185
207,206,232.7409937,23.349886905714463,0.2291323199081352,0,22.66991185941517,22.400773383883205
208,3339,13.21642977,1.0724273465064338,0.3229318625647769,0,1.0141030109000515,0.9628337505204945
209,210,56.83990593,5.321625260762749,0.1364369599492449,0,5.256572744511475,5.22208792745822
210,211,88.01208355,9.609656171147094,0.3048987494779338,0,9.13956694480784,8.968933708967006
210,209,56.83990593,5.456939939477687,0.1940863518100912,0,5.338190260297746,5.3169674027109055
211,212,36.43228845,4.614774432164162,0.3549552585844762,0,4.315829950876644,3.9200216037154227
