request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state,cancellation_type,expected_wait_time,cancel_later_timestamp,no_show_stat
146,BasicRequest_no_show,3,30740,30740,51401;-1;-1,45482;-1;-1,,,,,308.7308689039326,2625.9620000000004,0:t_wait:10.31242178460161;t_drive:338.73086890393097;fare:787,,0,0,15,30754.291921223004,31093.022790126935,787,0,,,,False
143,BasicRequest_no_show,1,30590,30590,11989;-1;-1,12378;-1;-1,,,,,265.19290856291707,2263.16,0:t_wait:283.66661719169133;t_drive:295.1929085629163;fare:226,,0,0,18,30873.408197579996,31149.41915532968,226,0,,,,False
139,BasicRequest_no_show,1,30490,30490,47873;-1;-1,45483;-1;-1,,,,,369.61264099774746,2873.9130000000005,0:t_wait:226.902249098006;t_drive:399.6126409977478;fare:287,,0,0,15,30706.42400653788,31153.590434728238,287,0,,,,False
145,BasicRequest_no_show,1,30680,30680,52776;-1;-1,28847;-1;-1,,,,,431.283845449149,3807.7300000000005,0:t_wait:68.62171380260042;t_drive:461.28384544915025;fare:380,,0,0,17,30748.621713802597,31209.90555925175,380,0,,,,False
133,BasicRequest_no_show,1,30360,30360,9290;-1;-1,12508;-1;-1,,,,,414.6225532896311,3127.413,0:t_wait:389.3700993843522;t_drive:444.62255328963147;fare:312,,0,0,14,30782.725456118013,31234.8759369213,312,0,,,,False
131,BasicRequest_no_show,1,30290,30290,21625;-1;-1,28660;-1;-1,,,,,464.447666000274,4046.313,0:t_wait:402.4819760295177;t_drive:494.4476660002729;fare:404,,0,0,4,30734.69118320576,31246.195526287516,404,0,,,,False
110,BasicRequest_no_show,1,29150,29150,14877;-1;-1,22349;-1;-1,,,,,661.8085888153626,5983.9220000000005,0:t_wait:1018.3254466384933;t_drive:691.8085888153619;fare:598,,0,0,2,30309.539020026474,31283.197938535057,598,0,,,,False
120,BasicRequest_no_show,1,29700,29700,6670;-1;-1,52238;-1;-1,,,,,465.22543661235613,3375.3639999999996,0:t_wait:912.5535833383256;t_drive:495.22543661235613;fare:337,,0,0,8,30820.950301903802,31298.525980018123,337,0,,,,False
160,BasicRequest_no_show,1,31310,31310,18679;-1;-1,29342;-1;-1,,,,,291.93035508252814,2157.8819999999996,0:,,,,,,,,0,,,,False
119,BasicRequest_no_show,1,29660,29660,19895;-1;-1,43845;-1;-1,,,,,412.3760480204593,3028.598,0:t_wait:1142.6716920436156;t_drive:442.37604802045826;fare:302,,0,0,7,30820.42237570698,31320.98362940428,302,0,,,,False
141,BasicRequest_no_show,3,30550,30550,45200;-1;-1,49022;-1;-1,,,,,294.11210653698447,2018.946,0:t_wait:441.25473817214515;t_drive:324.11210653698436;fare:605,,0,0,24,31005.69507271997,31342.061064114547,605,0,,,,False
123,BasicRequest_no_show,1,29770,29770,44578;-1;-1,51249;-1;-1,,,,,353.86379916298336,2562.83,0:t_wait:1114.651693717722;t_drive:325.4751757891718;fare:256,,0,0,7,30915.75692435433,31398.95889252622,256,0,,,,False
135,BasicRequest_no_show,1,30410,30410,51516;-1;-1,43842;-1;-1,,,,,439.10830549737057,3195.7580000000003,0:t_wait:649.7251667243909;t_drive:469.1083054973715;fare:319,,0,0,10,31075.283356667383,31568.138910535712,319,0,,,,False
136,BasicRequest_no_show,2,30430,30430,18782;-1;-1,14529;-1;-1,,,,,325.8274013972996,2702.891,0:t_wait:865.3914210674957;t_drive:355.8274013972987;fare:540,,0,0,12,31295.059165396757,31637.123181460516,540,0,,,,False
130,BasicRequest_no_show,1,30270,30270,50918;-1;-1,45482;-1;-1,,,,,272.75889435500477,1724.543,0:t_wait:784.9681396776141;t_drive:302.7588943550036;fare:172,,0,0,15,31391.74830863047,31688.669601360707,172,0,,,,False
138,BasicRequest_no_show,1,30480,30480,12101;-1;-1,12508;-1;-1,,,,,524.1043055903733,4709.178,0:t_wait:529.4591074429154;t_drive:554.104305590372;fare:470,,0,0,9,30934.528316738688,31736.86016651879,470,0,,,,False
129,BasicRequest_no_show,1,30240,30240,987;-1;-1,34352;-1;-1,,,,,411.7940467800548,3804.7870000000003,0:t_wait:945.6872287078404;t_drive:441.7940467800545;fare:380,,0,0,6,31236.910894979832,31740.263658871732,380,0,,,,False
158,BasicRequest_no_show,1,31270,31270,17270;-1;-1,30565;-1;-1,,,,,388.8905607005242,3468.611,0:t_wait:93.93563001069197;t_drive:418.8905607005254;fare:346,,0,0,2,31370.38469159769,31789.27525229821,346,0,,,,False
154,BasicRequest_no_show,1,31150,31150,51411;-1;-1,36929;-1;-1,,,,,186.0124021957172,1710.429,0:t_wait:460.73474991074545;t_drive:216.01240219571628;fare:171,,0,0,11,31612.236987512562,31828.249389708282,171,0,,,,False
151,BasicRequest_no_show,1,31030,31030,12103;-1;-1,12377;-1;-1,,,,,308.70868290119995,4861.637000000001,0:t_wait:77.24592342241522;t_drive:414.7160562887984;fare:486,,0,0,9,31156.907069836423,31832.41855999827,486,0,,,,False
132,BasicRequest_no_show,1,30350,30350,23175;-1;-1,31293;-1;-1,,,,,698.5891641545181,6146.889999999999,0:t_wait:865.4649753634912;t_drive:728.5891641545168;fare:614,,0,0,3,31118.071770014336,31854.78587162165,614,0,,,,False
134,BasicRequest_no_show,1,30370,30370,2283;-1;-1,43524;-1;-1,,,,,292.8308770062476,2242.083,0:t_wait:1000.4475166159937;t_drive:448.65109073454005;fare:224,,0,0,6,31441.052559163825,31869.293729059733,224,0,,,,False
147,BasicRequest_no_show,1,30800,30800,43418;-1;-1,45969;-1;-1,,,,,293.1202268442711,1808.2889999999998,0:t_wait:573.3515178001944;t_drive:323.1202268442721;fare:180,,0,0,7,31547.20512446321,31870.325351307485,180,0,,,,False
155,BasicRequest_no_show,2,31160,31160,9350;-1;-1,12378;-1;-1,,,,,350.3559531918037,2621.8689999999997,0:t_wait:472.0117159970141;t_drive:380.35595319180356;fare:524,,0.0,0.0,14.0,31643.3112691449,32023.667222336702,524.0,0,,,,False
178,BasicRequest_no_show,1,32030,32030,45104;-1;-1,44423;-1;-1,,,,,228.68307176784413,1786.473,0:,,,,,,,,0,,,,False
179,BasicRequest_no_show,1,32040,32040,47112;-1;-1,38029;-1;-1,,,,,348.52599259521486,3032.925,0:,,,,,,,,0,,,,False
180,BasicRequest_no_show,1,32060,32060,52238;-1;-1,39151;-1;-1,,,,,251.61699470231108,1755.217,0:,,,,,,,,0,,,,False
125,BasicRequest_no_show,1,29930,29930,24362;-1;-1,30098;-1;-1,,,,,770.1008773796464,6747.101,0:t_wait:1138.287862865538;t_drive:830.1008773796457;fare:674,,0,0,2,31106.78455707949,32109.104959088356,674,0,,,,False
183,BasicRequest_no_show,1,32160,32160,39152;-1;-1,3049;-1;-1,,,,,327.16814694409146,2648.74,0:,,,,,,,,0,,,,False
182,BasicRequest_no_show,1,32150,32150,34532;-1;-1,42522;-1;-1,,,,,510.2763565353665,3941.148,0:t_wait:1084.9765990806773;t_drive:540.2763565353671;fare:394,32160.0,0.0,,,,,394.0,0,Cancelled Later,18.08294331801129,32166.421353829344,False
186,BasicRequest_no_show,1,32180,32180,33805;-1;-1,33690;-1;-1,,,,,517.9119608837136,3403.716,0:,,,,,,,,0,,,,False
176,BasicRequest_no_show,1,31920,31920,12649;-1;-1,12581;-1;-1,,,,,686.1903051620995,5689.996999999999,0:t_wait:135.7699926974201;t_drive:746.1903051621011;fare:568,32220,0,,,,,568,0,,,,True
187,BasicRequest_no_show,1,32240,32240,44342;-1;-1,34329;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
140,BasicRequest_no_show,1,30500,30500,30095;-1;-1,13564;-1;-1,,,,,961.1676589525257,8690.807,0:t_wait:789.2861200502302;t_drive:991.1676589525268;fare:869,,0,0,16,31257.5691848758,32271.425367067543,869,0,,,,False
161,BasicRequest_no_show,1,31400,31400,47873;-1;-1,45482;-1;-1,,,,,350.088145427659,2797.2840000000006,0:t_wait:577.6156047697295;t_drive:380.0881454276605;fare:279,,0,0,11,31982.031917373704,32338.63070096276,279,0,,,,False
166,BasicRequest_no_show,1,31610,31610,12536;-1;-1,8644;-1;-1,,,,,418.52524049725235,4225.411,0:t_wait:299.2921162985949;t_drive:448.5252404972525;fare:422,,0,0,18,31909.292116298595,32357.817356795847,422,0,,,,False
157,BasicRequest_no_show,1,31200,31200,43386;-1;-1,33936;-1;-1,,,,,370.21270741208707,2320.693,0:t_wait:768.4165509972227;t_drive:400.2127074120872;fare:232,,0,0,15,31963.843004031838,32364.05571144392,232,0,,,,False
153,BasicRequest_no_show,4,31080,31080,41723;-1;-1,47425;-1;-1,,,,,632.2515335503417,5026.584000000001,0:t_wait:615.5360227694873;t_drive:662.2515335503413;fare:2010,,0,0,23,31703.057691390026,32365.309224940356,2010,0,,,,False
150,BasicRequest_no_show,2,30880,30880,47873;-1;-1,45483;-1;-1,,,,,369.61264099774746,2873.9130000000005,0:t_wait:728.4458036142314;t_drive:399.6126409977478;fare:574,,0.0,0.0,11.0,31982.031917373704,32399.198345564062,574.0,0,,,,False
190,BasicRequest_no_show,1,32400,32400,21848;-1;-1,20607;-1;-1,,,,,218.1925279535257,2039.345,0:,,,,,,,,0,,,,False
159,BasicRequest_no_show,1,31270,31270,28753;-1;-1,27953;-1;-1,,,,,447.9828723639698,3864.383,0:t_wait:675.7077533744377;t_drive:477.98287236396936;fare:386,,0,0,4,31945.707753374423,32423.50231767936,386,0,,,,False
164,BasicRequest_no_show,1,31590,31590,30098;-1;-1,26379;-1;-1,,,,,321.6120545004454,2447.993,0:t_wait:512.8933701359347;t_drive:351.6120545004451;fare:244,,0,0,2,32109.104959088356,32450.63270543798,244,0,,,,False
184,BasicRequest_no_show,1,32160,32160,40973;-1;-1,31774;-1;-1,,,,,182.66722534939146,1240.181,0:t_wait:139.375783086085;t_drive:212.66722534939254;fare:124,,0,0,6,32299.375783086085,32529.582671256056,124,0,,,,False
174,BasicRequest_no_show,1,31890,31890,12151;-1;-1,12508;-1;-1,,,,,366.37852680526856,2767.8289999999997,0:t_wait:338.25181643056567;t_drive:396.37852680526703;fare:276,,0,0,9,32228.25181643057,32631.858045087636,276,0,,,,False
195,BasicRequest_no_show,1,32660,32660,43931;-1;-1,46322;-1;-1,,,,,312.6599950505785,1743.41,0:,,,,,,,,0,,,,False
152,BasicRequest_no_show,1,31070,31070,40693;-1;-1,42522;-1;-1,,,,,947.7420340682576,9155.806,0:t_wait:272.2717740900043;t_drive:977.7420340682584;fare:915,,0,0,23,31342.271774089997,32673.85349132468,915,0,,,,False
175,BasicRequest_no_show,2,31900,31900,2386;-1;-1,39084;-1;-1,,,,,372.817500041828,3109.929,0:t_wait:246.76037596470633;t_drive:402.81750004182686;fare:621,,0,0,6,32155.002525855984,32696.80314753078,621,0,,,,False
170,BasicRequest_no_show,1,31740,31740,41791;-1;-1,50633;-1;-1,,,,,384.5482450886699,4340.617,0:t_wait:559.4952581647449;t_drive:414.5482450886702;fare:434,,0,0,7,32301.72125016079,32722.04513289809,434,0,,,,False
162,BasicRequest_no_show,1,31490,31490,44356;-1;-1,43842;-1;-1,,,,,515.2411141099568,3892.959,0:t_wait:630.0181609051251;t_drive:545.2411141099583;fare:389,,0,0,10,32126.68591394045,32721.948803396954,389,0,,,,False
165,BasicRequest_no_show,1,31600,31600,12649;-1;-1,9062;-1;-1,,,,,612.6060783484395,5059.436,0:t_wait:457.9647034479276;t_drive:642.606078348439;fare:505,,0,0,21,32220,32801.46419355457,505,0,,,,False
189,BasicRequest_no_show,1,32310,32310,30258;-1;-1,13476;-1;-1,,,,,257.73972178233475,1980.8790000000004,0:t_wait:285.1518553715541;t_drive:287.7397217823345;fare:198,,0,0,16,32556.912852745758,32859.81591181032,198,0,,,,False
148,BasicRequest_no_show,1,30820,30820,26891;-1;-1,13516;-1;-1,,,,,857.5842974995883,5979.499,0:t_wait:815.3796058343651;t_drive:887.5842974995867;fare:597,,0,0,4,31637.153720809434,32897.91271960551,597,0,,,,False
156,BasicRequest_no_show,1,31180,31180,45561;-1;-1,50834;-1;-1,,,,,919.4247814398957,7314.723,0:t_wait:800.2538158931275;t_drive:949.4247814398987;fare:731,,0,0,24,31984.215056019428,32964.28335722159,731,0,,,,False
188,BasicRequest_no_show,1,32270,32270,39374;-1;-1,49124;-1;-1,,,,,138.95917684660242,1034.3220000000001,0:t_wait:556.665675071461;t_drive:168.95917684660526;fare:103,,0,0,11,32884.742218671745,33066.27723618453,103,0,,,,False
185,BasicRequest_no_show,1,32170,32170,51404;-1;-1,36929;-1;-1,,,,,232.65083090381466,1829.188,0:t_wait:650.4447741389231;t_drive:262.65083090381813;fare:182,,0,0,15,32863.458605953245,33096.538046526526,182,0,,,,False
208,BasicRequest_no_show,1,33170,33170,19141;-1;-1,20305;-1;-1,,,,,349.9586965174288,2686.342,0:t_wait:838.420146188364;t_drive:379.95869651743124;fare:268,33170,0,,,,,268,0,Cancelled Later,13.9736691031394,33177.05232712389,False
167,BasicRequest_no_show,1,31640,31640,40790;-1;-1,36590;-1;-1,,,,,599.8703219114237,6995.474,0:t_wait:879.1693323972358;t_drive:629.870321911425;fare:699,,0,0,17,32564.330209961816,33191.23206005614,699,0,,,,False
201,BasicRequest_no_show,1,32870,32870,12552;-1;-1,12521;-1;-1,,,,,117.99830137234672,958.087,0:t_wait:178.19745534974936;t_drive:147.99830137234676;fare:100,,0,0,9,33055.90265933445,33203.9009607068,100,0,,,,False
171,BasicRequest_no_show,1,31750,31750,12508;-1;-1,24295;-1;-1,,,,,1085.2175977062384,11363.482,0:t_wait:388.9232736912636;t_drive:1115.2175977062398;fare:1136,,0,0,14,32130.97354882501,33204.45240324246,1136,0,,,,False
172,BasicRequest_no_show,1,31800,31800,32116;-1;-1,1613;-1;-1,,,,,356.71966153483277,2628.679,0:t_wait:422.8273705130996;t_drive:386.719661534833;fare:262,,0,0,6,32857.76483188298,33254.59921111495,262,0,,,,False
169,BasicRequest_no_show,1,31730,31730,35337;-1;-1,45482;-1;-1,,,,,785.4394560949639,6680.51,0:t_wait:750.4865732906255;t_drive:815.4394560949659;fare:668,,0,0,1,32487.20004009414,33296.9720640266,668,0,,,,False
173,BasicRequest_no_show,1,31830,31830,12103;-1;-1,12508;-1;-1,,,,,315.3776167728,4662.457,0:t_wait:898.0856178211325;t_drive:345.37761677279923;fare:466,,0,0,18,32773.45025860192,33319.13508563411,466,0,,,,False
181,BasicRequest_no_show,1,32130,32130,15140;-1;-1,18082;-1;-1,,,,,265.7601893489216,2304.799,0:t_wait:924.8995839139097;t_drive:295.7601893489191;fare:230,,0,0,12,33069.815159777136,33339.75128565646,230,0,,,,False
194,BasicRequest_no_show,1,32560,32560,15351;-1;-1,22317;-1;-1,,,,,414.41919781157014,2906.5550000000003,0:t_wait:385.84107247253996;t_drive:444.4191978115705;fare:290,,0,0,5,32945.841072472525,33390.26027028408,290,0,,,,False
210,BasicRequest_no_show,1,33430,33430,37469;-1;-1,38864;-1;-1,,,,,100.0037737604087,686.075,0:,,,,,,,,0,,,,False
212,BasicRequest_no_show,1,33460,33460,27234;-1;-1,22688;-1;-1,,,,,907.743077074427,6744.16,0:,,,,,,,,0,,,,False
213,BasicRequest_no_show,4,33480,33480,41723;-1;-1,47425;-1;-1,,,,,632.2515335503417,5026.584000000001,0:,,,,,,,,0,,,,False
191,BasicRequest_no_show,1,32470,32470,9772;-1;-1,12508;-1;-1,,,,,512.6789608565182,3181.9659999999994,0:t_wait:540.3491823012882;t_drive:542.6789608565159;fare:318,,0,0.0,13.0,33010.349182301296,33553.0281431578,318,0,,,,False
214,BasicRequest_no_show,1,33560,33560,12108;-1;-1,9000;-1;-1,,,,,659.046702258375,4126.271999999999,0:t_wait:637.9306049931838;t_drive:689.0467022583762;fare:412,33560.0,0,,,,,412,0,Cancelled Later,10.632176749886396,33562.996549776464,False
207,BasicRequest_no_show,1,33070,33070,2019;-1;-1,3161;-1;-1,,,,,59.060038582945154,370.41700000000003,0:t_wait:466.7921740932288;t_drive:89.06003858294571;fare:100,,0,0,6,33545.25090788886,33634.31094647181,100,0,,,,False
177,BasicRequest_no_show,1,31950,31950,29632;-1;-1,29916;-1;-1,,,,,891.3132456618268,8047.111999999999,0:t_wait:771.7781253003523;t_drive:921.3132456618296;fare:804,,0,0,3,32720.101440526712,33648.370104653586,804,0,,,,False
168,BasicRequest_no_show,1,31650,31650,25680;-1;-1,12508;-1;-1,,,,,933.4758891356473,11113.042000000001,0:t_wait:1003.6808387684359;t_drive:963.4758891356469;fare:1111,,0,0,8,32646.263480958023,33704.62618320315,1111,0,,,,False
216,BasicRequest_no_show,1,33750,33750,27725;-1;-1,17906;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
209,BasicRequest_no_show,1,33240,33240,53137;-1;-1,44356;-1;-1,,,,,253.70563140902618,2119.1770000000006,0:t_wait:371.62104322062805;t_drive:283.7056314090296;fare:211,33780,0,,,,,211,0,,,,True
196,BasicRequest_no_show,1,32680,32680,9290;-1;-1,12508;-1;-1,,,,,414.6225532896311,3127.413,0:t_wait:389.3700993843522;t_drive:444.62255328962783;fare:312,,0,0,9,33363.83232940214,33810.30655332626,312,0,,,,False
206,BasicRequest_no_show,1,33050,33050,49986;-1;-1,42377;-1;-1,,,,,230.5467826308004,1856.2179999999998,0:t_wait:609.9796905137118;t_drive:260.5467826308013;fare:185,,0.0,0.0,23.0,33660.03597249792,33920.58275512873,185.0,0,,,,False
220,BasicRequest_no_show,4,33930,33930,19895;-1;-1,36593;-1;-1,,,,,354.63761536850507,2751.537,0:,,,,,,,,0,,,,False
221,BasicRequest_no_show,1,33950,33950,44423;-1;-1,51351;-1;-1,,,,,577.4110034934743,4686.019,0:,,,,,,,,0,,,,False
224,BasicRequest_no_show,4,34000,34000,41723;-1;-1,47425;-1;-1,,,,,632.2515335503417,5026.584000000001,0:,,,,,,,,0,,,,False
192,BasicRequest_no_show,2,32480,32480,18133;-1;-1,25382;-1;-1,,,,,657.8380384659102,5372.691000000001,0:t_wait:929.4570939285113;t_drive:687.8380384659104;fare:1074,,0,0,16,33434.48534923779,34122.3233877037,1074,0,,,,False
203,BasicRequest_no_show,1,32900,32900,1558;-1;-1,38180;-1;-1,,,,,249.97103878810032,2359.8920000000003,0:t_wait:490.97817801461497;t_drive:279.97103878809867;fare:235,,0,0,6,33857.730918491055,34137.701957279154,235,0,,,,False
197,BasicRequest_no_show,1,32710,32710,30098;-1;-1,26379;-1;-1,,,,,321.6120545004454,2447.993,0:t_wait:1059.7117120730836;t_drive:351.6120545004451;fare:244,,0,0,5,33787.553426351486,34140.181826179236,244,0,,,,False
228,BasicRequest_no_show,1,34170,34170,44225;-1;-1,35557;-1;-1,,,,,181.58474057019328,1436.44,0:,,,,,,,,0,,,,False
202,BasicRequest_no_show,1,32890,32890,20800;-1;-1,28550;-1;-1,,,,,279.01151699033414,2129.036,0:t_wait:1015.777643832269;t_drive:309.01151699033653;fare:212,,0,0,7,33905.777643832276,34215.373951070935,212,0,,,,False
205,BasicRequest_no_show,1,32970,32970,2667;-1;-1,1794;-1;-1,,,,,194.0651586210439,1570.335,0:t_wait:1022.6410922352006;t_drive:224.06515862104425;fare:157,,0,0,21,33992.64109223521,34217.19718325529,157,0,,,,False
230,BasicRequest_no_show,1,34240,34240,22020;-1;-1,22229;-1;-1,,,,,779.3774477559086,5729.464999999998,0:t_wait:415.29380264384963;t_drive:809.3774477559055;fare:572,34240,0,,,,,572,0,Cancelled Later,6.921563377397494,34245.23134669998,False
199,BasicRequest_no_show,1,32800,32800,32691;-1;-1,52728;-1;-1,,,,,532.8064247430426,4693.55,0:t_wait:970.1382821483712;t_drive:562.8064247430448;fare:469,,0,0,10,33770.13828214836,34335.448753799974,469,0,,,,False
233,BasicRequest_no_show,4,34350,34350,19287;-1;-1,36593;-1;-1,,,,,417.45091573366983,2830.321,0:,,,,,,,,0,,,,False
215,BasicRequest_no_show,1,33580,33580,42522;-1;-1,44356;-1;-1,,,,,193.92631961734477,1708.165,0:t_wait:507.38654902028793;t_drive:223.9263196173415;fare:170,,0.0,0.0,15.0,34141.98622910326,34382.5114456879,170.0,0,,,,False
234,BasicRequest_no_show,1,34390,34390,40830;-1;-1,50605;-1;-1,,,,,337.8278525806152,2216.7790000000005,0:,,,,,,,,0,,,,False
200,BasicRequest_no_show,1,32800,32800,21217;-1;-1,28425;-1;-1,,,,,461.82203066755756,3747.4530000000004,0:t_wait:1166.1644520549526;t_drive:491.82203066755756;fare:374,,0,0,12,33945.08347728508,34413.367575810335,374,0,,,,False
198,BasicRequest_no_show,1,32710,32710,34532;-1;-1,44887;-1;-1,,,,,1027.7397298777323,9986.231999999998,0:t_wait:522.4380480712571;t_drive:1057.739729877736;fare:998,,0,0,23,33221.62119302696,34522.236581288904,998,0,,,,False
204,BasicRequest_no_show,1,32930,32930,23175;-1;-1,31293;-1;-1,,,,,698.5891641545181,6146.889999999999,0:t_wait:1002.41704720095;t_drive:728.5891641545168;fare:614,,0,0,17,33938.296610324986,34658.08961029741,614,0,,,,False
193,BasicRequest_no_show,1,32520,32520,29127;-1;-1,20574;-1;-1,,,,,1206.2795846152753,10596.975,0:t_wait:900.1364960301435;t_drive:1236.279584615273;fare:1059,,0,0,2,33420.136496030136,34665.88589767319,1059,0,,,,False
223,BasicRequest_no_show,1,33960,33960,34352;-1;-1,40974;-1;-1,,,,,218.26715255101493,1914.6879999999999,0:t_wait:436.55169869666133;t_drive:248.2671525510159;fare:191,,0,0,21,34417.323965458265,34664.041461134206,191,0,,,,False
211,BasicRequest_no_show,1,33440,33440,51516;-1;-1,43842;-1;-1,,,,,439.10830549737057,3195.7580000000003,0:t_wait:837.70021599342;t_drive:469.1083054973715;fare:319,,0,0.0,24.0,34282.146804998585,34755.80607019592,319,0,,,,False
239,BasicRequest_no_show,1,34760,34760,20129;-1;-1,20531;-1;-1,,,,,522.5007072632136,4367.777,0:t_wait:254.16324168552092;t_drive:552.5007072632143;fare:436,34760.0,0,,,,,436,0,Cancelled Later,4.236054028092015,34762.61944447921,False
218,BasicRequest_no_show,1,33790,33790,45482;-1;-1,52840;-1;-1,,,,,951.684014095275,6843.407,0:t_wait:0;t_drive:981.6840140952772;fare:684,,0,0,1,33790,34774.960899034864,684,0,,,,False
227,BasicRequest_no_show,1,34120,34120,12649;-1;-1,9699;-1;-1,,,,,432.3813780282264,3353.996,0:t_wait:407.1483916740981;t_drive:462.38137802822894;fare:335,,0,0,9,34467.08493953922,34908.0978225229,335,0,,,,False
243,BasicRequest_no_show,1,34920,34920,35548;-1;-1,43418;-1;-1,,,,,333.8957822418216,1970.6280000000002,0:,,,,,,,,0,,,,False
226,BasicRequest_no_show,1,34050,34050,16014;-1;-1,30343;-1;-1,,,,,294.8300621680488,2633.023,0:t_wait:556.3117099237425;t_drive:324.8300621680464;fare:263,,0,0,16,34645.49409354628,34956.93464294911,263,0,,,,False
225,BasicRequest_no_show,1,34030,34030,22353;-1;-1,30098;-1;-1,,,,,730.1801532261165,6315.326,0:t_wait:248.68284987225343;t_drive:760.1801532261161;fare:631,,0,0,4,34284.595873602426,34996.60893307387,631,0,,,,False
244,BasicRequest_no_show,1,35110,35110,36582;-1;-1,51251;-1;-1,,,,,339.7454508636771,2652.094,0:,,,,,,,,0,,,,False
